"PlayID","Date","CustomerID","Experience","Huntingcabins","Trainingschools","Huntinggrounds","Social","Monsters","Distance","Duration"
350,2022-09-04,948,3764,15,8,0,1,11,6.63943200341642,62.5483415960309
351,2022-09-04,949,4318,15,5,2,0,8,1.68208305941663,37.5012245432076
352,2022-09-04,953,3848,13,6,1,1,8,3.97881018114862,34.9800241451786
353,2022-09-04,966,3693,11,4,1,2,15,1.93038457638968,78.0463567933636
354,2022-09-04,967,4145,16,8,0,0,26,4.44621437363918,81.3731452436255
355,2022-09-04,972,4675,13,4,1,2,18,9.25201863339823,40.782813544343
356,2022-09-04,978,4276,18,6,0,1,36,1.7620033944785,23.3774894046628
357,2022-09-04,980,3878,16,3,1,0,24,2.7757815666036,73.36304931763
358,2022-09-04,983,4581,18,8,0,1,14,11.8087029492897,40.0856764202802
359,2022-09-04,985,4283,19,9,0,0,22,4.32745483957292,61.2038954406369
360,2022-09-04,986,6117,11,4,4,0,11,2.17022749258327,21.7558896915477
361,2022-09-04,987,3158,11,4,0,5,15,0.580483303878603,159.052938472538
362,2022-09-04,997,4918,13,4,2,2,18,1.68246105526977,75.7935452498224
363,2022-09-04,998,5117,18,8,1,2,15,4.67363456290537,39.7869260964632
364,2022-09-04,1014,3993,20,8,0,0,19,4.42677740543126,47.7745220326823
365,2022-09-04,1016,3240,18,6,0,0,10,6.3991239505487,44.6326001076067
366,2022-09-04,1020,4823,22,9,0,2,19,5.73092914645101,51.805351271524
367,2022-09-04,1021,3758,19,7,0,0,16,6.07807130901924,31.5038275052276
368,2022-09-04,1024,4161,21,7,0,0,33,0.606055289304571,43.2375858102622
369,2022-09-04,1025,2839,22,2,0,0,25,0.888499438653435,18.3022379687894
370,2022-09-04,1033,3216,17,5,0,1,14,4.6601175970641,48.6337339526159
371,2022-09-04,1034,4913,17,8,0,0,12,18.6312775035698,75.1747181857743
372,2022-09-04,1036,4903,15,9,0,0,23,12.0332562077862,26.2728442601338
373,2022-09-04,1038,5294,17,12,0,0,26,7.4374045153162,59.9283306307603
374,2022-09-04,1047,3544,15,6,0,0,24,3.94340366680502,87.0206670182885
375,2022-09-04,1051,3512,15,6,0,0,25,3.12183138840177,14.1330105243575
376,2022-09-04,1056,6047,12,10,1,8,14,1.47412487823788,134.64040025006
377,2022-09-04,1057,3932,14,7,1,0,12,2.32088222701762,26.7150606350573
378,2022-09-04,1058,6445,9,17,2,0,10,0.950211537334838,139.979280942022
379,2022-09-04,1059,3813,17,4,0,0,19,12.1285521313613,22.9780247107422
380,2022-09-04,1060,5096,17,14,0,1,23,0.956922913857076,16.366930612537
381,2022-09-04,1062,5120,18,7,0,1,30,11.2045719033464,60.6724818315853
382,2022-09-04,1070,3370,16,6,0,1,18,2.70041506790381,54.792390580895
383,2022-09-04,1071,4130,19,5,0,2,26,4.79731711567756,84.1298349973168
384,2022-09-04,1075,5940,17,12,0,0,52,0.904531619401564,24.4959767676216
385,2022-09-04,1076,4014,18,7,0,0,15,9.64093395986104,28.9874329146594
386,2022-09-04,1078,3053,11,6,0,4,7,1.52571113789642,157.4109089299
387,2022-09-04,1079,3293,12,6,0,1,20,2.92765859416148,103.902259566487
388,2022-09-04,1080,4686,20,8,0,0,38,1.86080899647737,12.4385277775373
389,2022-09-04,1084,4541,18,11,0,1,13,5.91018056684982,72.1234438644275
390,2022-09-04,1085,3655,21,6,0,0,21,3.54739315166101,62.06586949624
391,2022-09-04,1087,2833,13,4,0,4,8,1.83250181865015,97.3732389970735
392,2022-09-04,1088,4410,10,5,2,2,9,0.599423875283899,76.1919075263859
393,2022-09-04,1096,3756,13,3,1,3,15,1.56266473113923,127.433618075435
394,2022-09-04,1097,3955,11,6,1,1,18,1.05209988335577,132.648569469552
395,2022-09-04,1103,4890,20,8,0,0,40,2.90287398820041,22.3801413267877
396,2022-09-04,1109,3857,18,4,0,2,16,9.57160030992805,35.495783050945
397,2022-09-04,1110,2907,13,5,0,3,9,2.06520722163204,102.621793490438
398,2022-09-04,1113,6001,15,13,0,1,44,2.51229110473332,17.2438044418581
399,2022-09-04,1114,3198,12,9,0,0,13,1.47525462839398,96.2826659801256
400,2022-09-04,1126,5672,23,9,1,2,19,3.71791325359737,69.3288694311334
401,2022-09-04,1130,5082,15,5,2,2,13,2.82156385185984,41.1612694828486
402,2022-09-04,1131,4643,12,10,1,1,13,1.92982254439362,70.2366854702416
403,2022-09-04,1134,5398,14,9,1,0,21,8.47640916885757,26.9867304841327
404,2022-09-05,1135,2029,18,3,0,0,7,1.78585817129414,34.2105400458744
405,2022-09-05,1139,5308,11,5,3,1,10,0.577597699829052,136.894665205986
406,2022-09-05,1141,3769,18,7,0,0,26,1.69322667867488,45.0289565510058
407,2022-09-05,1144,3836,19,5,0,0,36,0.859646665631351,19.8330082187335
408,2022-09-05,1148,3575,21,5,0,1,22,2.24637807135538,25.0968735453252
409,2022-09-05,1151,3456,17,5,0,2,17,3.56247413281563,63.7623709167128
410,2022-09-05,1157,2384,12,5,0,1,9,1.34247585216444,134.117581802339
411,2022-09-05,1159,3258,14,7,0,0,16,3.58221154149659,80.16196821773
412,2022-09-05,1163,3705,19,5,0,0,32,1.54878200587759,30.3266533847377
413,2022-09-05,1167,5060,12,13,1,1,10,1.59558568246494,119.559508682226
414,2022-09-05,1168,4181,19,8,0,0,25,3.80904428156491,48.8978074067419
415,2022-09-05,1169,5168,18,10,0,3,19,7.17776548837154,74.7580734616554
416,2022-09-05,1175,2867,21,3,0,0,9,7.67428844713271,83.3559910356409
417,2022-09-05,1180,8683,11,9,5,4,7,1.8313888593596,99.6098605585339
418,2022-09-05,1182,6999,13,12,3,0,13,2.98634420057187,120.683368390414
419,2022-09-05,1193,4990,19,10,0,1,34,1.40036743821436,34.2589687428686
420,2022-09-05,1194,3109,18,3,0,0,24,4.08803543638541,49.3284786510685
421,2022-09-05,1198,3816,16,6,0,1,18,7.15615211897255,87.4964739450875
422,2022-09-05,1200,2292,11,5,0,1,9,0.915766489968702,104.311182231208
423,2022-09-05,1203,2708,11,5,0,2,12,1.58277816714536,75.064208843715
424,2022-09-05,1209,5213,10,5,3,0,11,1.63299488080396,174.77175173802
425,2022-09-05,1210,3862,15,8,1,1,5,0.615662101212743,165.208067305709
426,2022-09-05,1212,3030,13,3,1,0,13,1.30298292825667,129.760334731138
427,2022-09-05,1214,3786,18,6,0,0,29,2.36180470425934,32.1346987696219
428,2022-09-05,1224,15254,16,7,12,1,14,1.53722511772985,64.6165157327553
429,2022-09-05,1226,2173,13,5,0,0,8,1.22504031981028,73.7718780939212
430,2022-09-05,1227,3944,15,6,0,0,35,2.43897028597539,28.7871103268842
431,2022-09-05,1228,4676,12,11,0,2,23,3.25779253038379,28.5517822589465
432,2022-09-05,1230,6196,22,11,1,2,11,9.46431570473829,53.1724129166352
433,2022-09-05,1233,2859,15,4,0,1,9,6.59342800679757,53.8964831933384
434,2022-09-05,1235,5765,11,8,2,4,8,4.15223068069023,96.8439884026251
435,2022-09-05,1236,3227,12,4,1,0,12,2.26656586989906,34.7899000480002
436,2022-09-05,1239,4433,22,9,0,0,18,6.3290930909106,60.0072969163701
437,2022-09-05,1240,3619,15,6,0,0,23,5.188253358291,53.6146049719138
438,2022-09-05,1244,4003,18,4,1,0,24,1.03469651864945,25.4822264569712
439,2022-09-05,1248,6178,17,14,1,0,29,0.77860959430566,27.888122210538
440,2022-09-05,1251,3959,14,8,0,0,32,0.589280598765798,39.6133281400914
441,2022-09-05,1253,4194,13,7,1,3,9,0.938905493794642,73.4536433056384
442,2022-09-05,1259,3523,16,4,1,0,11,3.72688699851885,48.0150600762933
443,2022-09-05,1261,6414,17,9,2,0,19,8.13644805634604,35.2003786765391
444,2022-09-05,1263,3718,20,4,0,0,34,2.17798698046273,27.1244835806798
445,2022-09-05,1269,3496,17,9,0,0,15,0.962053324920729,23.8943198234759
446,2022-09-05,1273,2368,11,5,0,0,14,1.18021468444172,96.6543812040002
447,2022-09-05,1275,3103,16,3,0,0,27,3.52782906762003,47.4322131592624
448,2022-09-05,1285,4466,21,8,0,0,16,10.1618947986143,48.2132536557115
449,2022-09-05,1286,3583,9,4,1,3,13,0.828196530606527,102.72144223941
450,2022-09-05,1289,5654,10,11,2,3,5,1.04187198655809,108.271916358692
451,2022-09-05,1290,3735,15,9,0,0,11,6.34642548178758,55.2596517013881
452,2022-09-05,1292,4229,16,10,0,1,18,3.28558247122898,63.4962354560708
453,2022-09-05,1300,6649,9,15,2,1,18,0.986153993336283,229.113363119136
454,2022-09-05,1304,3491,21,5,0,0,25,1.91044191915225,19.1790341053663
455,2022-09-05,1305,2692,10,5,0,1,15,2.42144843911804,214.297822121881
456,2022-09-05,1306,5923,17,17,0,0,31,1.23388827479426,21.2642890817826
457,2022-09-05,1307,2308,13,2,0,1,12,4.58387593939712,40.3334451396372
458,2022-09-05,1308,4245,15,7,0,2,25,4.44527051605656,41.2739906752853
459,2022-09-05,1314,2392,13,2,0,0,8,9.41623628884105,58.4835373829968
460,2022-09-05,1319,6281,13,7,3,2,15,0.8081803632643,98.4769425263043
461,2022-09-05,1320,4914,17,6,0,0,54,1.63645576364764,19.7297699732556
462,2022-09-05,1324,3781,17,4,0,0,17,12.8058738404879,43.3832443667365
463,2022-09-05,1325,4934,18,8,0,0,47,0.838445245778517,41.1601929258349
464,2022-09-05,1327,4350,18,8,0,0,36,0.495276539096338,27.4475620434494
465,2022-09-05,1338,5759,12,7,2,5,13,1.09351399011283,119.339230815273
466,2022-09-05,1342,5833,11,2,3,6,9,2.32542856463091,161.763545193679
467,2022-09-05,1344,3706,20,7,0,0,11,7.5569766249559,87.8645991924583
468,2022-09-05,1348,3167,18,3,0,1,26,1.67192482344019,34.7955173368296
469,2022-09-05,1349,4211,18,9,0,1,18,4.10870191186118,75.5946171534805
470,2022-09-05,1354,4316,20,6,0,2,32,1.16497486048741,20.3720025593253
471,2022-09-05,1355,4289,14,6,1,3,12,1.89149540802822,86.9651458764999
472,2022-09-05,1356,3531,19,6,0,0,16,5.80807256796881,64.9295459030168
473,2022-09-05,1357,3681,13,9,0,4,6,1.3051916735172,99.1361065022947
474,2022-09-05,1363,5368,19,16,0,0,22,1.18049998041743,21.3130860297551
475,2022-09-05,1367,5063,13,5,1,1,28,8.13431849554982,41.8581388527249
476,2022-09-05,1372,4950,12,9,1,2,17,3.00146023948112,33.5136599748517
477,2022-09-05,1373,5164,21,12,0,1,26,2.13550553508143,30.4357067998355
478,2022-09-05,1375,5360,16,8,1,0,32,3.60127626073403,58.466411831453
479,2022-09-05,1379,3202,21,3,0,1,24,1.52290927455838,45.8511750674239
480,2022-09-05,1386,3875,12,10,0,1,17,2.25178883766418,85.9926100256306
481,2022-09-05,1389,5804,20,15,0,0,26,5.03798265897237,104.333339835292
482,2022-09-05,1392,4959,17,6,1,0,17,10.5936828201601,26.0478050490121
483,2022-09-05,1394,4537,16,9,0,0,24,7.36905640407079,77.7233851666041
484,2022-09-05,1400,2700,18,3,0,0,19,2.50033116321694,30.1004543011861
485,2022-09-05,1401,3603,14,4,1,2,11,1.53477837540727,70.7858276139991
486,2022-09-05,1405,6560,17,8,0,1,15,31.6026596668155,49.7864446559084
487,2022-09-05,1406,4674,19,7,0,0,41,2.74116182219712,20.6892882991779
488,2022-09-05,1414,4189,19,8,0,0,29,1.88936573553877,31.8902486336478
489,2022-09-05,1416,3102,12,7,0,2,12,1.02117672149761,60.0019601934467
490,2022-09-05,1417,3231,15,4,0,1,21,4.3130644856309,69.7945659568957
491,2022-09-05,1418,3363,16,5,0,0,28,1.62975336420874,29.9062869438661
492,2022-09-05,1419,2336,13,4,0,2,3,3.36212317909943,47.3500803158113
493,2022-09-05,1424,3983,12,13,0,1,7,2.33421262912159,112.897901951235
494,2022-09-05,1427,4217,15,5,1,1,19,3.17379741001415,29.7688964752125
495,2022-09-05,1431,3120,13,8,0,1,10,1.69759483678826,124.177241114844
496,2022-09-05,1433,6779,14,3,4,0,18,5.79271533416016,39.3939890692723
497,2022-09-06,1436,4181,13,7,1,1,10,4.31372495465004,47.0804800920031
498,2022-09-06,1442,6552,15,8,3,0,19,2.52047157143263,26.0265990614266
499,2022-09-06,1451,6684,15,10,3,1,12,1.3380684058935,88.5341765658415
500,2022-09-06,1456,3111,10,8,0,3,6,1.10889316456826,169.47008166843
501,2022-09-06,1457,4046,14,6,1,3,9,0.95614298884282,89.8595777359268
502,2022-09-06,1458,3740,16,5,0,2,16,7.40200615207488,40.8361950004021
503,2022-09-06,1459,6883,12,2,5,2,8,0.828393197920871,100.61983753946
504,2022-09-06,1460,4745,16,11,0,1,28,1.44885251440306,32.7101071286138
505,2022-09-06,1463,5678,20,10,0,2,18,13.7807706341756,47.4585853315282
506,2022-09-06,1465,4994,14,4,2,1,14,5.94496352241394,21.653740246672
507,2022-09-06,1466,4556,15,8,0,0,42,1.06434939297263,57.8623286462455
508,2022-09-06,1467,4561,15,13,0,0,21,1.61149352464177,13.6055116225794
509,2022-09-06,1471,7226,11,8,3,6,16,0.760776582619861,127.799451361191
510,2022-09-06,1472,5283,23,5,0,0,61,0.833315927976592,24.2999020576698
511,2022-09-06,1473,5269,15,4,2,0,22,6.18805182255888,29.0903569738915
512,2022-09-06,1477,4598,17,7,1,0,24,1.47705837833066,16.3154600305582
513,2022-09-06,1478,12445,11,6,8,9,16,0.950688276231348,93.3722773989447
514,2022-09-06,1485,5175,12,9,2,1,10,0.754167448755498,124.360989230803
515,2022-09-06,1486,3349,19,4,0,2,14,4.9929292132423,81.6003971254459
516,2022-09-06,1489,3680,20,5,0,0,29,2.30449382791697,28.9746697198012
517,2022-09-06,1492,4592,21,6,0,3,21,6.91939432694212,62.8907721861274
518,2022-09-06,1498,4182,13,8,0,1,33,0.82405399835902,43.7850337929762
519,2022-09-06,1501,5012,18,7,0,0,25,14.6151972731973,44.1514633994314
520,2022-09-06,1502,3220,14,5,0,4,9,2.70461448429823,77.0985606732898
521,2022-09-06,1504,5165,10,7,0,14,7,1.14876692663472,63.4988565151512
522,2022-09-06,1505,4910,18,12,0,0,8,12.1040197477902,41.0237935544104
523,2022-09-06,1507,2244,13,3,0,0,15,2.44227844540604,38.5250234999899
524,2022-09-06,1508,4664,12,10,1,1,15,1.13584709901018,136.99278433796
525,2022-09-06,1509,4308,18,5,0,1,11,16.5762357801014,67.6414323783008
526,2022-09-06,1512,3802,13,6,1,2,5,3.02433686410544,105.380569138126
527,2022-09-06,1513,5736,10,11,2,3,7,0.862147497146143,163.178156184538
528,2022-09-06,1515,5086,15,8,0,0,52,1.35963374495506,33.7396833496479
529,2022-09-06,1517,3652,14,8,0,4,7,2.0183689900475,126.512616383381
530,2022-09-06,1526,7343,9,5,5,1,10,1.93144335364735,203.268385671845
531,2022-09-06,1529,4074,10,2,2,4,5,1.2352432524249,193.24605895302
532,2022-09-06,1539,5545,13,12,0,2,21,10.4529633906719,87.6969404963013
533,2022-09-06,1541,7193,12,10,4,0,8,1.9264629607144,86.7998207137915
534,2022-09-06,1542,4505,13,8,1,0,16,4.55328998813522,61.8680491551138
535,2022-09-06,1544,4137,17,4,0,0,23,13.3651097943553,65.809772645795
536,2022-09-06,1547,4654,9,4,2,2,15,2.54044445901934,60.0613312088875
537,2022-09-06,1549,5702,18,14,0,0,19,10.5207371500052,49.3183400600408
538,2022-09-06,1553,2533,16,2,0,0,20,3.3258493945751,19.9419276587664
539,2022-09-06,1562,7358,14,9,4,1,11,1.08116269545045,63.5153274354387
540,2022-09-06,1564,3331,11,6,0,4,13,1.31313016961464,121.677608989102
541,2022-09-06,1566,4648,15,10,0,0,33,2.47709184653207,21.8967727249545
542,2022-09-06,1570,3772,15,5,1,1,13,1.7176361180361,41.8255650942071
543,2022-09-06,1571,3454,16,8,0,0,17,2.03709028522374,31.535896103163
544,2022-09-06,1572,5321,15,2,3,1,13,3.21003721882352,18.9689752481507
545,2022-09-06,1575,4738,16,12,0,1,24,1.38005260760519,21.1942353343126
546,2022-09-06,1579,5681,20,15,0,0,30,1.80702919258426,16.962521910069
547,2022-09-06,1582,7153,12,6,2,14,8,1.53172750126436,92.2437090632969
548,2022-09-06,1588,5683,10,6,2,6,14,0.832148622089528,101.971655207283
549,2022-09-06,1589,5620,14,5,3,1,11,1.70096956176179,74.8011562223219
550,2022-09-06,1591,2942,16,4,0,1,20,1.42008277992478,30.7345678598346
551,2022-09-06,1593,4108,18,5,0,1,26,7.08425197911473,91.1554554263003
552,2022-09-06,1594,4548,13,7,1,3,11,3.47555198540005,37.0313564062375
553,2022-09-06,1596,5234,13,5,2,1,18,4.84348883838411,52.9762749067992
554,2022-09-06,1597,4896,12,9,1,2,10,5.9580130610309,40.1475835632314
555,2022-09-06,1605,5160,18,14,0,0,27,1.09528319578211,31.6881091103457
556,2022-09-06,1608,3250,13,5,0,3,9,5.50093290878764,51.1180029990389
557,2022-09-06,1609,3767,21,5,0,1,13,8.66558366900272,56.6196665221761
558,2022-09-06,1615,3458,20,5,0,0,22,3.57934550615288,46.0617229821206
559,2022-09-06,1617,5250,10,8,2,2,12,1.50233864357162,111.020801338216
560,2022-09-06,1618,5183,14,10,1,3,16,0.831295733452566,56.2410226790864
561,2022-09-06,1621,4668,11,11,1,1,11,1.68079770181522,71.5810742091317
562,2022-09-06,1622,2474,12,5,0,1,9,2.24079890287886,132.959171245807
563,2022-09-06,1623,4007,19,11,0,0,11,3.0732709820697,93.2143176493453
564,2022-09-06,1624,7095,13,13,2,6,9,1.95439465070287,198.371982339381
565,2022-09-06,1625,5504,21,12,0,1,24,6.54493756411882,85.3627096291013
566,2022-09-06,1632,3144,15,2,0,0,37,1.43688188873987,24.0706537601619
567,2022-09-06,1635,5200,16,14,0,2,15,4.50111225767287,39.1508403703056
568,2022-09-06,1636,3663,12,7,1,0,9,2.1277144387655,69.0328228079891
569,2022-09-06,1640,5104,11,8,2,2,9,1.04065676271066,109.219120610985
570,2022-09-06,1642,5255,18,8,1,0,32,1.54783917321094,11.881050040432
571,2022-09-06,1646,4726,16,11,0,0,19,7.76485713440395,52.7355213728617
572,2022-09-06,1648,4754,10,8,1,5,11,1.04126839339303,121.345374172916
573,2022-09-06,1655,4093,12,7,1,2,12,0.925988584173178,75.0652679792571
574,2022-09-06,1656,4535,17,8,0,1,13,12.3514213570984,54.9238734084123
575,2022-09-06,1658,3496,11,8,0,0,23,1.95756783905556,34.5894902204732
576,2022-09-06,1667,6314,12,4,3,4,16,3.14017355384738,143.390249983902
577,2022-09-06,1668,2349,12,4,0,0,8,5.49173150485546,52.2357745191985
578,2022-09-06,1671,2775,14,6,0,1,11,1.25115093049238,41.5755661759799
579,2022-09-06,1676,4444,16,9,0,0,21,7.93834739970846,85.2872199388074
580,2022-09-06,1678,6406,12,4,4,1,14,1.06174970305225,63.5538347513571
581,2022-09-06,1679,6466,19,14,0,2,32,7.16034874091536,58.3054402433735
582,2022-09-06,1681,5292,12,5,2,1,18,5.92463764187528,37.2099696647405
583,2022-09-06,1682,3864,14,7,0,1,29,1.13799237603779,24.9233549555111
584,2022-09-06,1683,3248,11,5,1,0,10,1.9779972036897,55.9212119143383
585,2022-09-06,1686,3357,15,3,1,0,15,2.57463464012325,22.6287636012599
586,2022-09-06,1688,3807,17,8,0,1,11,6.07112729533123,22.8582946694075
587,2022-09-06,1692,3320,18,6,0,0,7,8.69634983286745,47.8327756587399
588,2022-09-06,1696,5549,17,15,0,0,31,1.48525470742046,42.060515733672
589,2022-09-06,1700,4925,18,7,0,1,45,1.7512501264646,14.3555124390558
590,2022-09-07,1702,5219,13,6,1,2,24,7.69471601464498,65.7216062596084
591,2022-09-07,1705,3886,15,2,2,0,8,3.35570102614325,16.672238379248
592,2022-09-07,1713,3684,18,7,0,1,21,1.34099903491406,38.5210856385102
593,2022-09-07,1714,4012,16,9,0,0,21,3.61943706115788,14.7415667040817
594,2022-09-07,1716,4078,11,6,1,2,16,1.28342157369498,103.809222845564
595,2022-09-07,1721,4860,16,6,2,0,8,4.59872834088572,40.8101200086628
596,2022-09-07,1726,4125,15,10,0,1,19,2.24734923405232,71.6016306443725
597,2022-09-07,1727,4582,19,8,0,0,22,9.32379799001723,80.5834912308645
598,2022-09-07,1730,3450,20,6,0,0,10,7.50346501976608,42.0394269616242
599,2022-09-07,1733,3047,17,5,0,1,13,3.46820939662089,29.0446542742688
600,2022-09-07,1744,4428,19,7,0,0,27,7.27890328630554,65.1785187038333
601,2022-09-07,1746,6772,16,18,0,1,21,11.2182435762929,45.9590091950838
602,2022-09-07,1748,3093,12,7,0,2,12,0.925567834458123,124.603565067133
603,2022-09-07,1753,4020,18,11,0,0,16,1.19647079621685,31.0323433531632
604,2022-09-07,1759,4250,14,8,1,0,17,1.00207009976578,84.9740144392736
605,2022-09-07,1763,5018,15,4,2,1,13,6.18417438694273,35.3368856997898
606,2022-09-07,1765,5448,22,9,0,0,45,2.97784802335489,19.7727851951616
607,2022-09-07,1767,4913,10,6,1,6,19,0.627891383598653,172.712363811372
608,2022-09-07,1769,5261,11,9,2,0,15,1.61159390936999,111.864518439172
609,2022-09-07,1770,3846,15,8,0,0,11,9.45938610428567,38.3350713649449
610,2022-09-07,1773,4027,19,9,0,0,22,1.77380158553735,29.1740980950636
611,2022-09-07,1774,4765,11,5,2,3,9,1.64556992273731,65.8058062477113
612,2022-09-07,1775,2840,14,7,0,1,9,0.899997013725579,151.825751506517
613,2022-09-07,1776,3866,15,3,1,0,18,6.16026799164481,47.9385174617567
614,2022-09-07,1781,4353,16,6,1,1,11,6.02701497530127,68.2327631821281
615,2022-09-07,1782,5198,16,14,0,2,19,2.47935423641855,50.7071139731216
616,2022-09-07,1783,6791,11,5,4,2,15,0.910435288915668,84.4641348385358
617,2022-09-07,1787,4497,16,12,0,3,13,0.465072948880928,88.7646214763851
618,2022-09-07,1788,4816,10,7,1,5,15,1.66427061840764,112.132638480596
619,2022-09-07,1790,4188,20,10,0,0,20,1.87765345070132,23.7836359499584
620,2022-09-07,1791,4260,16,10,0,1,18,3.60477759974489,52.8045012365436
621,2022-09-07,1792,6363,20,14,1,0,28,1.62684384685988,49.298644073136
622,2022-09-07,1794,5594,17,9,1,0,22,8.44296551078516,51.5075462974685
623,2022-09-07,1797,5927,12,7,3,1,10,2.27312453713959,86.458835665905
624,2022-09-07,1808,4323,12,6,1,4,12,1.22965645468713,209.177793462831
625,2022-09-07,1812,4368,19,8,0,0,28,4.18145387673452,30.9063729363083
626,2022-09-07,1813,2912,17,5,0,0,12,4.61567942915265,73.5489476587766
627,2022-09-07,1815,4407,18,9,0,0,32,1.07254228164666,26.9734976733481
628,2022-09-07,1818,4244,13,6,1,2,16,1.93902788004626,46.3030049041148
629,2022-09-07,1819,6037,11,8,3,2,8,0.86892243177519,108.787510757234
630,2022-09-07,1821,5309,17,12,0,1,19,9.09428960442822,36.9062796494199
